   -0.720654592866573118E+01   -0.108502036162550164E+01    0.475045041385050049E+00   -0.111505389545155378E+02
   -0.584723035097122157E+01   -0.682546019554138184E+00    0.324150436878204351E+01   -0.106283436051400617E+02
   -0.699868333529637976E+01   -0.938956320863004179E+00    0.185188259888867379E+01   -0.102682342902159416E+02
   -0.596690542697906423E+01   -0.690853357315063477E+00    0.275469379425048810E+01   -0.100058939704626262E+02
   -0.611686067873032968E+01   -0.705644364634044896E+00    0.304229670414934317E+01   -0.987046531667881233E+01
   -0.645598396668021923E+01   -0.781879171449971100E+00    0.158504597475887055E+01   -0.972441353754801341E+01
   -0.580214427624290074E+01   -0.631444657583356328E+00    0.328951772216742855E+01   -0.946594388765010741E+01
   -0.658210293772459387E+01   -0.924006101467514163E+00    0.234599712317150377E+01   -0.932488953685507838E+01
   -0.704920819478366223E+01   -0.928680466823624373E+00    0.139165837965559125E+01   -0.926642752247988000E+01
   -0.736334066921934127E+01   -0.113734344151007205E+01    0.129780941795495020E+01   -0.921410090516220137E+01
   -0.674179475501250014E+01   -0.993351000115817784E+00    0.191051038691602271E+01   -0.917129184234208417E+01
   -0.746334064984725920E+01   -0.121181573810495014E+01    0.140782258350309686E+01   -0.908610203872153832E+01
   -0.656846094463138286E+01   -0.893844180176875058E+00    0.255583750087434725E+01   -0.896569676772224078E+01
   -0.686412674095952369E+01   -0.857666900191024428E+00    0.178797868376400637E+01   -0.896526241068705865E+01
   -0.679723189403000827E+01   -0.817800546633595693E+00    0.181517038743586112E+01   -0.895530511544207464E+01
   -0.732122068405151349E+01   -0.135951465368270874E+01    0.761191856861114569E+00   -0.894960533182258899E+01
   -0.609411977386090964E+01   -0.667800472276894430E+00    0.290883939089624244E+01   -0.865008850421096298E+01
   -0.581138569178801045E+01   -0.623592874335503922E+00    0.312538054018590206E+01   -0.853575249304451056E+01
   -0.671743249749039251E+01   -0.890289835313565425E+00    0.111406697860630954E+01   -0.851093944720163442E+01
   -0.681265863808378391E+01   -0.945692351891514793E+00    0.815854112264865261E+00   -0.849822903303131483E+01
   -0.640012098550796527E+01   -0.667890536785125777E+00    0.228519577145576491E+01   -0.847558226926475378E+01
   -0.671365871429443395E+01   -0.891372728347778365E+00    0.234134253621101385E+01   -0.846409819983007239E+01
   -0.741384359598159826E+01   -0.139404927492141728E+01    0.890984872579574594E+00   -0.838201943888782175E+01
   -0.695591938319473524E+01   -0.881270670402638401E+00    0.145909605964443712E+01   -0.838047386677552453E+01
   -0.619324197694237544E+01   -0.615453731579189922E+00    0.255692828827017538E+01   -0.835925801069933705E+01
   -0.623857906743232427E+01   -0.763407945532915022E+00    0.243788872828423209E+01   -0.832057172936680622E+01
   -0.714338332666729148E+01   -0.100893191888149092E+01    0.141361533729005040E+01   -0.830853627007223672E+01
   -0.599237851111095665E+01   -0.625403357719630959E+00    0.238370641505674241E+01   -0.824954407796597167E+01
   -0.749170012958646581E+01   -0.148834534496416149E+01    0.277366584575729158E+00   -0.824657276123653027E+01
   -0.719046881298610874E+01   -0.136523812171471581E+01    0.400724887604059277E+00   -0.823207489548340021E+01
   -0.651312017268370447E+01   -0.871913097941833692E+00    0.209705090559736407E+01   -0.820101490845304504E+01
   -0.755552163310933711E+01   -0.148600641800160282E+01    0.326209575621131675E+00   -0.817382758523084263E+01
   -0.746832010843685623E+01   -0.122599913326710008E+01    0.126602565273947354E+01   -0.811341195862574516E+01
   -0.641015189358153048E+01   -0.757933804484007823E+00    0.254359638163815305E+01   -0.810835611256012356E+01
   -0.608937397003173864E+01   -0.708240079879760787E+00    0.269256251692771897E+01   -0.804957335572260391E+01
   -0.678391106156498225E+01   -0.908878658751153590E+00    0.219837755801929724E+01   -0.800567766989917651E+01
   -0.625162439265064762E+01   -0.767012091408153074E+00    0.263416453627613256E+01   -0.793982908178690039E+01
   -0.639246588501953728E+01   -0.639942480014865200E+00    0.216672040338369065E+01   -0.792632276813864500E+01
   -0.778961017452567539E+01   -0.150102873521546365E+01    0.621353371975171820E+00   -0.791861514095823704E+01
   -0.702974622055350284E+01   -0.108886740105358526E+01    0.187116578851693927E+01   -0.791101453825100176E+01
   -0.659488568305969203E+01   -0.904194331169128396E+00    0.202687652945518515E+01   -0.790120506602355643E+01
   -0.599864936398689785E+01   -0.634057739131103526E+00    0.244405230868669499E+01   -0.789714682113478084E+01
   -0.718071565599627615E+01   -0.117883610432642705E+01    0.159248266993851706E+01   -0.788322581701364200E+01
   -0.699678047819378079E+01   -0.110502658599586523E+01    0.864801663690775269E+00   -0.787282297770125261E+01
   -0.647138494152090171E+01   -0.826398418182852201E+00    0.191151636232587618E+01   -0.787156909136919403E+01
   -0.634669984827272415E+01   -0.781505024214637523E+00    0.264085227061784877E+01   -0.783231594238429274E+01
   -0.625440277099280095E+01   -0.591472593208082431E+00    0.231570138169169137E+01   -0.782295548166606203E+01
   -0.678528275197530206E+01   -0.865131993351057615E+00    0.200363348734887392E+01   -0.778962890373938510E+01
   -0.658926612623206953E+01   -0.864415441134021800E+00    0.164515484906729448E+01   -0.778513198259260619E+01
   -0.780577621441001046E+01   -0.153349335120318497E+01    0.554524834999657656E+00   -0.776960594823232764E+01
   -0.682378308235671582E+01   -0.842510296348009780E+00    0.174739255311997566E+01   -0.774356124263783396E+01
   -0.662220998777815950E+01   -0.903460348167421379E+00    0.231715370383231933E+01   -0.773292039408835752E+01
   -0.614724715054813231E+01   -0.639479704980435715E+00    0.204006483593554266E+01   -0.772732426539769257E+01
   -0.659557903172621707E+01   -0.729648086531437201E+00    0.196021708246808135E+01   -0.772625581339905487E+01
   -0.741283926900457502E+01   -0.121271634879052170E+01    0.768996898134865492E+00   -0.772530205132319558E+01
   -0.650633347533811346E+01   -0.829767559760301032E+00    0.248413380891192315E+01   -0.771031760153139878E+01
   -0.720107734203338623E+01   -0.108520041704177861E+01    0.617468664646148691E+00   -0.769672808724345003E+01
   -0.731331934723262123E+01   -0.139890109827875220E+01    0.483279727219883326E+00   -0.768517252090828062E+01
   -0.714556124433582784E+01   -0.122893916921741386E+01    0.727634345775552638E+00   -0.767160811817019361E+01
   -0.634675300944598053E+01   -0.687660331516243062E+00    0.242306835337980342E+01   -0.766455112980861131E+01
   -0.652584144767757657E+01   -0.801172119203178990E+00    0.155429871978834866E+01   -0.766230845559493901E+01
   -0.616635078627500643E+01   -0.589182447076201710E+00    0.248396175376890271E+01   -0.761729536975533783E+01
   -0.685986892692528816E+01   -0.101333862351265891E+01    0.196887426150419920E+01   -0.758618724260219945E+01
   -0.601028838957804901E+01   -0.599050965625818277E+00    0.226169593057675300E+01   -0.755594492537941331E+01
   -0.651836692429586506E+01   -0.864362181814936514E+00    0.214626202350875772E+01   -0.754333649356226932E+01
   -0.600738328225580265E+01   -0.523070386931718145E+00    0.259328798122729687E+01   -0.753164842547655056E+01
   -0.647467377042432890E+01   -0.831130970495582377E+00    0.198971989696681373E+01   -0.753110551725252630E+01
   -0.771120984147856703E+01   -0.144724533032827196E+01    0.560284871321363287E+00   -0.751719908524049529E+01
   -0.706833880075456289E+01   -0.109389644456158619E+01    0.182404840337114238E+01   -0.751022723258935976E+01
   -0.726548745632171666E+01   -0.110575021505355853E+01    0.139535684943199167E+01   -0.750615215534697722E+01
   -0.587539175916882161E+01   -0.608081086063123166E+00    0.295404670408667780E+01   -0.750056317387236415E+01
   -0.646143443595160960E+01   -0.786545949109904940E+00    0.174034703224670739E+01   -0.746449819576738438E+01
   -0.661518252674241136E+01   -0.864726756768397498E+00    0.156253738487134730E+01   -0.746209971505288205E+01
   -0.625441840465742693E+01   -0.749715464621141692E+00    0.239369071897816976E+01   -0.742585013271507322E+01
   -0.620999912850073432E+01   -0.733070092936286111E+00    0.264994008392102254E+01   -0.742009458059229843E+01
   -0.712295488309181568E+01   -0.121473641309721891E+01    0.682958823882968580E+00   -0.739733891178491021E+01
   -0.600104501716178973E+01   -0.651800788700463540E+00    0.283278938071414732E+01   -0.739643950369204450E+01
   -0.736363707064998696E+01   -0.116521984283705882E+01    0.118145997670272340E+01   -0.739428545994876441E+01
   -0.750594252697262032E+01   -0.147020106803060391E+01    0.622934400792022003E+00   -0.738778572560124225E+01
   -0.702385082084930445E+01   -0.111170133166284524E+01    0.147823342189994911E+01   -0.736342129636711462E+01
   -0.732714660851225741E+01   -0.114313667164842436E+01    0.925832824689276745E+00   -0.736327914790566229E+01
   -0.771051702420829610E+01   -0.162984674033201382E+01    0.267678478024101274E+00   -0.734030568530944016E+01
   -0.745889521040293868E+01   -0.141306445121607771E+01    0.353542891735228682E+00   -0.733985403588946905E+01
   -0.728819822568636067E+01   -0.156988999371012783E+01    0.177942201007881190E+00   -0.733707078969343485E+01
   -0.672811318706561856E+01   -0.856372421026368569E+00    0.208141513149898660E+01   -0.732957629002257072E+01
   -0.725132020447164916E+01   -0.108720004249196167E+01    0.113429787333185783E+01   -0.728004468108095715E+01
   -0.627850505113601720E+01   -0.643744003772735551E+00    0.239593048572540290E+01   -0.726060846009687832E+01
   -0.674781793206417113E+01   -0.960383104330335802E+00    0.173000412886482202E+01   -0.725537137916808739E+01
   -0.651568434728892942E+01   -0.666335058083002751E+00    0.189333120840481040E+01   -0.725333013696956375E+01
   -0.609746601581573522E+01   -0.596487665176391513E+00    0.261284777522087097E+01   -0.725152396872650407E+01
   -0.732339616930341464E+01   -0.130258184046460301E+01    0.104917975009947240E+01   -0.724807572399893729E+01
   -0.756426942966797533E+01   -0.151674602436595141E+01    0.557928820465771080E+00   -0.724734491874983888E+01
   -0.593104399692361728E+01   -0.564258008249935994E+00    0.235052643619348123E+01   -0.724370797988540538E+01
   -0.599483118057250941E+01   -0.614363729953765869E+00    0.281420680284500113E+01   -0.721073261548116307E+01
   -0.719809673928121097E+01   -0.118354192081467957E+01    0.149456888891345296E+01   -0.721056490156947039E+01
   -0.678173803843753298E+01   -0.902632331013576650E+00    0.921555508263986134E+00   -0.719808380025793682E+01
   -0.750876279686949566E+01   -0.129224896909217324E+01    0.727320052315540644E+00   -0.719072217819519732E+01
   -0.589545377242778201E+01   -0.608681927111114573E+00    0.284822367226124795E+01   -0.718705479804262470E+01
   -0.748571253320387164E+01   -0.143740044530370792E+01    0.363039922951494842E+00   -0.717623512732639046E+01
   -0.669505673175071259E+01   -0.848117764282553699E+00    0.111588740069438352E+01   -0.716758078273695176E+01
   -0.641872310427044290E+01   -0.686704228899497560E+00    0.221653136262685191E+01   -0.716719212805814809E+01
   -0.590802401223378393E+01   -0.609797344863777679E+00    0.286069816517837472E+01   -0.716379479648120565E+01
   -0.580403504660504854E+01   -0.562374768154065396E+00    0.274158233660950001E+01   -0.714243815588819597E+01
   -0.657590873218495808E+01   -0.846414693741316504E+00    0.232898713433320470E+01   -0.713411747504011196E+01
   -0.756334350218931828E+01   -0.132700654523068939E+01    0.745635367762362722E+00   -0.711665508521927226E+01
   -0.716883229017257673E+01   -0.137166259288787851E+01    0.312354125976562536E+00   -0.711047896307466409E+01
   -0.589034733366965035E+01   -0.596135996217943331E+00    0.268788838102730754E+01   -0.710692802803588997E+01
   -0.643320142662391170E+01   -0.815557922378844724E+00    0.219957684518241559E+01   -0.710549847784888122E+01
   -0.726253617754031744E+01   -0.119671811391312044E+01    0.452089794353457586E+00   -0.710409370482753122E+01
   -0.695498926526575989E+01   -0.105703270472562738E+01    0.816759733443604530E+00   -0.710374570894935253E+01
   -0.670888356846849288E+01   -0.730539275398345955E+00    0.153471082606539322E+01   -0.709874093556692021E+01
   -0.668311651945114171E+01   -0.921808290481567427E+00    0.211810837984085065E+01   -0.709522049524043918E+01
   -0.680461797377858169E+01   -0.795598484565445130E+00    0.148958724579672697E+01   -0.709309450575056744E+01
