   -0.604662971496582013E+01   -0.427657628059387118E+00    0.382752329707145700E+01   -0.488018392131250763E+10   -0.599146350544150419E+01    1
   -0.613403456211090070E+01   -0.677766323089599609E+00    0.358562273740768411E+01   -0.185309401496858746E+09   -0.599396350544151701E+01    1
   -0.613416779041290283E+01   -0.149479197263717656E+01    0.534113208055496225E+00   -0.435133598209455237E+07   -0.599646350544151119E+01    1
   -0.600387614965438843E+01   -0.112970985174179095E+01    0.864542896747589107E+00   -0.328246588405264728E+07   -0.599896350544152046E+01    1
   -0.697345232963562012E+01   -0.711959123611450195E+00    0.167359149217605596E+01   -0.166789975426185853E+07   -0.600146350544151552E+01    1
   -0.774814527034759504E+01   -0.100859545469284062E+01    0.139136883497238162E+01   -0.109093088724663551E+07   -0.600396350544151680E+01    1
   -0.731963859796524030E+01   -0.746884489059448153E+00    0.321099775433540335E+01   -0.783954685518070124E+06   -0.600646350544151897E+01    1
   -0.589248142242431605E+01   -0.106388565301895133E+01    0.102692561268806459E+01   -0.651411606221697060E+06   -0.600896350544151403E+01    1
   -0.597784339189529401E+01   -0.980235385894775435E+00    0.152843047022819523E+01   -0.445913594242781342E+06   -0.601146350544152774E+01    1
   -0.763439242839813215E+01   -0.830328440666198708E+00    0.309906338572502138E+01   -0.304142613300826692E+06   -0.601396350544150771E+01    1
   -0.756943104267120326E+01   -0.590342831611633256E+00    0.240680708289146406E+01   -0.237929413351827243E+06   -0.601646350544151787E+01    1
   -0.589340825080871511E+01   -0.100587784051895146E+01    0.136029833316802984E+01   -0.219193277270223130E+06   -0.601896350544151471E+01    1
   -0.754827488660812396E+01   -0.106248414516448975E+01    0.100359794616699216E+01   -0.168887732484361361E+06   -0.602146350544151865E+01    1
   -0.627532160282135010E+01   -0.178839161396026625E+01    0.669034719467163086E-01   -0.166195669062878354E+06   -0.602396350544152615E+01    1
   -0.740851708650589025E+01   -0.694764769077301114E+00    0.330494513630867015E+01   -0.165677458502185647E+06   -0.602646350544152476E+01    1
   -0.756472884416580182E+01   -0.791919100284576460E+00    0.328428982615470888E+01   -0.161648597686004621E+06   -0.602896350544151538E+01    1
   -0.615722126960754412E+01   -0.129384580850601205E+01    0.106662617683410654E+01   -0.143883656423215347E+06   -0.603146350544150778E+01    1
   -0.609336045980453456E+01   -0.145047168731689458E+01    0.447577018737792987E+00   -0.139195272971169819E+06   -0.603396350544151883E+01    1
   -0.631568571329116857E+01   -0.106707093715667733E+01    0.125972616434097295E+01   -0.132446404143904714E+06   -0.603646350544152543E+01    1
   -0.716026896238327026E+01   -0.611683559417724565E+00    0.299029172062873849E+01   -0.125735574421360885E+06   -0.603896350544152405E+01    1
   -0.642314902544021571E+01   -0.119290527105331412E+01    0.128799430966377249E+01   -0.116579569984846152E+06   -0.604146350544151556E+01    1
   -0.716012314558029139E+01   -0.162046236991882320E+01    0.300215721130371094E+00   -0.115380608603745917E+06   -0.604396350544151773E+01    1
   -0.768916538953781092E+01   -0.591825020313262895E+00    0.263296790242195122E+01   -0.816580209955679165E+05   -0.604646350544151989E+01    1
   -0.646755286455154454E+01   -0.165484689474105839E+01    0.323320631980896001E+00   -0.731629823930657876E+05   -0.604896350544152739E+01    1
   -0.608310856819152868E+01   -0.100729458332061772E+01    0.131685148835182186E+01   -0.724072852631517308E+05   -0.605146350544151179E+01    1
   -0.589819122552871633E+01   -0.907754909992218084E+00    0.218969811439514173E+01   -0.671405230956823652E+05   -0.605396350544152728E+01    1
   -0.710856956243515015E+01   -0.604156744480133012E+00    0.285956213474273691E+01   -0.654218007890499139E+05   -0.605646350544151968E+01    1
   -0.794022691249847412E+01   -0.666759073734283447E+00    0.238287330269813546E+01   -0.642848665831721664E+05   -0.605896350544151474E+01    1
   -0.740996109247207624E+01   -0.104060837030410758E+01    0.180618544101715095E+01   -0.600399413203379663E+05   -0.606146350544152135E+01    1
   -0.652809240818023717E+01   -0.573298466205596879E+00    0.261883726954460139E+01   -0.544188548608581550E+05   -0.606396350544152796E+01    1
   -0.604666577577590925E+01   -0.130546138286590585E+01    0.303439154624938978E+00   -0.527042137831884756E+05   -0.606646350544152924E+01    1
   -0.597942062616348302E+01   -0.856598532199859597E+00    0.122543246626853941E+01   -0.522921982167058377E+05   -0.606896350544152163E+01    1
   -0.645568125247955305E+01   -0.549892652034759566E+00    0.271260246157646190E+01   -0.473675391806662956E+05   -0.607146350544152913E+01    1
   -0.650616022348403966E+01   -0.152542548179626469E+01    0.122389798164367680E+00   -0.463165456409851031E+05   -0.607396350544152597E+01    1
   -0.756312826871871913E+01   -0.113198436498641986E+01    0.610533822774887103E+00   -0.454374940242515877E+05   -0.607646350544151126E+01    1
   -0.783342908620834333E+01   -0.718557679653167636E+00    0.200096333146095251E+01   -0.419344969367159065E+05   -0.607896350544150810E+01    1
   -0.604705523252487165E+01   -0.968584191799163885E+00    0.988693717718124421E+00   -0.418905914565822604E+05   -0.608146350544151293E+01    1
   -0.736708701848983782E+01   -0.920447015762329124E+00    0.134829846858978275E+01   -0.403555358892973381E+05   -0.608396350544152220E+01    1
   -0.648169683218002302E+01   -0.128719886541366568E+01    0.842074701786041269E+00   -0.389134862250174629E+05   -0.608646350544152792E+01    1
   -0.699084950685501116E+01   -0.620991468429565430E+00    0.357639011979103083E+01   -0.367572629796447072E+05   -0.608896350544152209E+01    1
   -0.612031834125518781E+01   -0.135854455232620230E+01    0.707212156057357766E+00   -0.363917764086417519E+05   -0.609146350544151627E+01    1
   -0.616665884256362951E+01   -0.946490728855133079E+00    0.144004367709159853E+01   -0.349046273209297287E+05   -0.609396350544152021E+01    1
   -0.606742827892303449E+01   -0.140284692049026494E+01    0.128009219169616689E+00   -0.347552679095109052E+05   -0.609646350544151705E+01    1
   -0.782170630693435687E+01   -0.363657009601592973E+00    0.346589002251625056E+01   -0.336780141861669254E+05   -0.609896350544151211E+01    1
   -0.588445284366607702E+01   -0.119101656675338763E+01    0.109359716773033133E+01   -0.324709183497657214E+05   -0.610146350544150806E+01    1
   -0.619560636281967181E+01   -0.149548033475875863E+01    0.681207863092422539E+00   -0.319445249322362251E+05   -0.610396350544150934E+01    1
