   -0.689605329527573829E+01   -0.952661848336408323E+00    0.222235746608438367E+01   -0.976361748176594446E+01
   -0.643200923204422015E+01   -0.844703578948974632E+00    0.278520135760307319E+01   -0.970377147100908211E+01
   -0.664964860150247006E+01   -0.887846014837330944E+00    0.254959308009529151E+01   -0.964110661772302002E+01
   -0.682423088528382404E+01   -0.833941183682637255E+00    0.184515058988754177E+01   -0.952533380453374079E+01
   -0.731586549779050621E+01   -0.135468205344236026E+01    0.202012384479250601E+00   -0.950922991193227496E+01
   -0.605646802609294976E+01   -0.725335574798413152E+00    0.305535302155805111E+01   -0.950571174858252554E+01
   -0.688400670289993322E+01   -0.105979936122894292E+01    0.193590183258056636E+01   -0.945617845657800160E+01
   -0.728271945609151050E+01   -0.122152153197541447E+01    0.352979622720221098E+00   -0.941632373868873884E+01
   -0.711344148022436418E+01   -0.120292952811626863E+01    0.115248892611359532E+01   -0.927834698159763782E+01
   -0.581188416414596887E+01   -0.640042667929330067E+00    0.319972594726387971E+01   -0.917595993929698395E+01
   -0.581576476571183676E+01   -0.631593302346515229E+00    0.295552243466854536E+01   -0.908305519198141731E+01
   -0.684874231374263864E+01   -0.803724094939502476E+00    0.152367623470804037E+01   -0.906078144532882312E+01
   -0.650845742377608349E+01   -0.750304184821227738E+00    0.236081498742277107E+01   -0.895043462307365090E+01
   -0.691718277507581725E+01   -0.918612713779826451E+00    0.193122717135644328E+01   -0.882161631957758985E+01
   -0.651829185214874318E+01   -0.680692432720231944E+00    0.204583547261588361E+01   -0.879765929393651547E+01
   -0.702321447782897135E+01   -0.107543942206264576E+01    0.205350021478348310E+01   -0.879391132873524839E+01
   -0.623242274522781337E+01   -0.609642398357391313E+00    0.247782723665237414E+01   -0.878394726796840786E+01
   -0.625440392859743532E+01   -0.590763272875121759E+00    0.236489461790485711E+01   -0.877722829650771175E+01
   -0.720423898688024877E+01   -0.103457165387104300E+01    0.126058996117178013E+01   -0.874864549416140669E+01
   -0.581451442216149417E+01   -0.629933194844117139E+00    0.303290811096318036E+01   -0.873570301256113879E+01
   -0.741327411397459279E+01   -0.123961241875381734E+01    0.593060233217021504E+00   -0.873432441323039122E+01
   -0.613000584010995109E+01   -0.685327645976054667E+00    0.289747392576914242E+01   -0.872872819034355629E+01
   -0.682918155193328857E+01   -0.905696582794189520E+00    0.213024417519569376E+01   -0.863927288843825636E+01
   -0.728253243244928061E+01   -0.110858164627552513E+01    0.154177021586652785E+01   -0.857559310538293573E+01
   -0.719547476068859559E+01   -0.128101779002727412E+01    0.708584594289738745E+00   -0.855436837970456310E+01
   -0.632435310781638638E+01   -0.808838721382785675E+00    0.253326701768213658E+01   -0.852360891834854506E+01
   -0.707322497308522102E+01   -0.113392708527407460E+01    0.173758450843752410E+01   -0.847765135609028064E+01
   -0.669656424521107851E+01   -0.955518723773655654E+00    0.220291741144982245E+01   -0.838670858545905062E+01
   -0.753159757989201317E+01   -0.150329923060778614E+01    0.293827346905641273E+00   -0.821149521625657464E+01
   -0.698291292924789797E+01   -0.105654791614508126E+01    0.202557905593779397E+01   -0.820341403621883458E+01
   -0.638682852516626642E+01   -0.822078078005142321E+00    0.230108481927272690E+01   -0.820095662865829311E+01
   -0.672382995807748429E+01   -0.817052686943336992E+00    0.200322549162405261E+01   -0.817973972968734664E+01
   -0.687893827205213260E+01   -0.101011031243319382E+01    0.213645221118106043E+01   -0.814165893638154792E+01
   -0.694623261225102340E+01   -0.104909782714787014E+01    0.201373374349285195E+01   -0.813770710530596908E+01
   -0.657459292125767636E+01   -0.770779491653033055E+00    0.221989523846686243E+01   -0.810870119824046576E+01
   -0.599254517847075441E+01   -0.652178631109578522E+00    0.256539503136590818E+01   -0.806260695043165754E+01
   -0.726392950369798740E+01   -0.133665856298338981E+01    0.191876164502998298E+00   -0.802904349312690613E+01
   -0.734679489631596550E+01   -0.143310447255311457E+01    0.174297307422150383E+00   -0.802363155472198919E+01
   -0.718108115009183301E+01   -0.121359728813279499E+01    0.132620263307014885E+01   -0.799990149718048382E+01
   -0.691825636851049808E+01   -0.105543746657771709E+01    0.183950736995371633E+01   -0.798622866082752036E+01
   -0.651259095188492498E+01   -0.845782607128401476E+00    0.185375209796051688E+01   -0.796833331719729099E+01
   -0.723336186408996618E+01   -0.109128785133361816E+01    0.705194070339202894E+00   -0.794728763217351819E+01
   -0.688961317055903422E+01   -0.104063885554716640E+01    0.135338226212849122E+01   -0.792370852150236615E+01
   -0.679093536537790854E+01   -0.985801553836055389E+00    0.209041984861164520E+01   -0.789126193561329892E+01
   -0.705579382461532845E+01   -0.929994857039657008E+00    0.108118475155814231E+01   -0.785847816113506781E+01
   -0.689824226716211264E+01   -0.101923221850193180E+01    0.702041607620486174E+00   -0.781343061691647200E+01
   -0.736509646177291888E+01   -0.123060564994812016E+01    0.561492702960967982E+00   -0.778794804410767671E+01
   -0.685322037232530956E+01   -0.100468413146948254E+01    0.206947561000829916E+01   -0.778717847256815965E+01
   -0.610031895329729590E+01   -0.590158232325554755E+00    0.262520831369040275E+01   -0.773665799335727833E+01
   -0.700344437249220153E+01   -0.935754823852000817E+00    0.154009707486004244E+01   -0.770779656958780279E+01
   -0.718182939291000366E+01   -0.123077087402343754E+01    0.980409294366836548E+00   -0.767969547787988382E+01
   -0.688371552925586716E+01   -0.100830238522245086E+01    0.976778454965386400E+00   -0.766136825532369770E+01
   -0.647250051717382924E+01   -0.815134301183877197E+00    0.250557165758194689E+01   -0.765148442560310915E+01
   -0.602283490544972544E+01   -0.666512253035627111E+00    0.285816313981139425E+01   -0.763257942600083439E+01
   -0.739392567788787680E+01   -0.119438703913451283E+01    0.138810040956575609E+01   -0.762853812686903154E+01
   -0.681801148653030431E+01   -0.891658866405487083E+00    0.200588151097297640E+01   -0.761779089174424406E+01
   -0.688656497129011669E+01   -0.102595427988627064E+01    0.193419911650726650E+01   -0.757516832165633147E+01
   -0.704750663527212495E+01   -0.925870183981155170E+00    0.984572933681884144E+00   -0.756832589537776101E+01
   -0.611890471701731542E+01   -0.668260963714021106E+00    0.277239046943997058E+01   -0.755584091208208974E+01
   -0.694577810311119137E+01   -0.106775604044755479E+01    0.621949589012317228E+00   -0.755411423303859131E+01
   -0.674344787910998189E+01   -0.922453518522094673E+00    0.223737300619035651E+01   -0.754611289484771142E+01
   -0.736843684864093884E+01   -0.116550837704778476E+01    0.118220707852958484E+01   -0.753953607467860643E+01
   -0.714857090252335237E+01   -0.103932727828953242E+01    0.632979169748664194E+00   -0.751590534362099660E+01
   -0.716032884348548215E+01   -0.101542164175038163E+01    0.995106345366111533E+00   -0.751047838168248916E+01
   -0.752257559583359203E+01   -0.127678670444789444E+01    0.924946228221566913E+00   -0.749868386150465227E+01
   -0.752300917116590462E+01   -0.134388092599985964E+01    0.544962379681590336E+00   -0.749225588182191693E+01
   -0.717423768259449091E+01   -0.135680969803492002E+01    0.362397107574657429E+00   -0.747212123378023652E+01
   -0.762172726055845740E+01   -0.141626084691418042E+01    0.488138159892068157E+00   -0.747209080712077167E+01
   -0.772250216079556306E+01   -0.157027993700632185E+01    0.286476330028088755E+00   -0.742129582607254967E+01
   -0.684697371239077945E+01   -0.980546887773887765E+00    0.108453141648019291E+01   -0.741789783528014635E+01
   -0.772591696777574377E+01   -0.144847994791365720E+01    0.655045732011048432E+00   -0.741046820169812470E+01
   -0.699763721603225086E+01   -0.100282519223396038E+01    0.190449184804001326E+01   -0.740244947067849068E+01
   -0.724032880127453105E+01   -0.152309465196303950E+01    0.612831676535119940E-01   -0.739494857734994149E+01
   -0.646780174742613845E+01   -0.747265527026072185E+00    0.233040643259384606E+01   -0.738795739210976254E+01
   -0.705129690271972187E+01   -0.111773940478455636E+01    0.159310154041086660E+01   -0.738469579732786663E+01
   -0.699534503098364979E+01   -0.109422669909489878E+01    0.904272399234283819E+00   -0.738440358634637928E+01
   -0.776243212326131005E+01   -0.155215835451002748E+01    0.349708145711104146E+00   -0.738303924953356905E+01
   -0.780704658147567354E+01   -0.158811587775605201E+01    0.426084205900482738E+00   -0.736780283109013912E+01
   -0.690305416075187495E+01   -0.913650471810276921E+00    0.179901931918665925E+01   -0.734593286882734198E+01
   -0.668214286913400723E+01   -0.900312281755982546E+00    0.149383751144876231E+01   -0.733990141474872182E+01
   -0.709516054729249745E+01   -0.102592801009921075E+01    0.167848089731278738E+01   -0.733523836412074459E+01
   -0.726473524742428101E+01   -0.114128372147291324E+01    0.159268794507640377E+01   -0.733245753744030448E+01
   -0.736889808842632021E+01   -0.118603500938259065E+01    0.138925620241898451E+01   -0.731231923385280425E+01
   -0.722011827449676868E+01   -0.118950227769326533E+01    0.151767147085921672E+01   -0.730461216950329728E+01
   -0.671861579055682867E+01   -0.868702945048067221E+00    0.109515515491614290E+01   -0.729908992622247688E+01
   -0.629826493527894904E+01   -0.708978052904672529E+00    0.193250570931425236E+01   -0.727329305930278203E+01
   -0.625869192947960418E+01   -0.675260221665226590E+00    0.252998999364182575E+01   -0.726869550913782003E+01
   -0.664741909431084466E+01   -0.910488852904936530E+00    0.214858766597592243E+01   -0.720752442301568408E+01
   -0.629672675866216469E+01   -0.723520188638907991E+00    0.256760983289916611E+01   -0.720247680177930860E+01
   -0.704161630868911725E+01   -0.930824267864227339E+00    0.108888395190238962E+01   -0.719123456196166000E+01
   -0.719660396399956692E+01   -0.113398363589866280E+01    0.167323928873408345E+01   -0.719021899025592148E+01
   -0.700785460806098381E+01   -0.900482114435986802E+00    0.100143225129553959E+01   -0.718855276827985623E+01
   -0.674098204832668735E+01   -0.953966729319603246E+00    0.201228459100051493E+01   -0.717860851951660717E+01
   -0.660961452926590542E+01   -0.888378052777091476E+00    0.185472226110113092E+01   -0.717668729330365363E+01
   -0.716932774817796759E+01   -0.116600403590383261E+01    0.153337193303728925E+01   -0.717590386438416417E+01
   -0.666501247968982913E+01   -0.920835506550309435E+00    0.205450535049317828E+01   -0.717583015872907470E+01
   -0.650872142239698626E+01   -0.835863049353159249E+00    0.237331168292097239E+01   -0.713239738107693100E+01
   -0.713282729060911347E+01   -0.103385777189301042E+01    0.627885083258360566E+00   -0.711129362314994928E+01
   -0.623174474243145049E+01   -0.728184122590961325E+00    0.259976674212922854E+01   -0.711066163309085209E+01
   -0.720706329783415622E+01   -0.112654367788522514E+01    0.164664987003708130E+01   -0.708591548585819009E+01
   -0.708591240262364330E+01   -0.108352366170519110E+01    0.178147901940817222E+01   -0.706797986897569519E+01
   -0.748966755786064731E+01   -0.145105071391669882E+01    0.365759880045467889E+00   -0.705046013107696012E+01
   -0.723855202224240823E+01   -0.143384284763230996E+01    0.110371180510777100E+00   -0.704502759785901223E+01
   -0.652615081252671470E+01   -0.842313282859207035E+00    0.190704393728214461E+01   -0.704180051562118337E+01
   -0.710542178153991699E+01   -0.986711633205413885E+00    0.848762116432189906E+00   -0.703603854330216283E+01
   -0.638251619052799057E+01   -0.716857336138434276E+00    0.171632148204700852E+01   -0.702973002284214132E+01
   -0.710886856867363015E+01   -0.112304100587909139E+01    0.164347185887513936E+01   -0.702769231183449961E+01
   -0.631645768112694306E+01   -0.719872810877868696E+00    0.250635607256728310E+01   -0.701014326370969254E+01
   -0.668431904410867261E+01   -0.887685886210204056E+00    0.143909916229253265E+01   -0.699353866881862452E+01
   -0.719296036187337329E+01   -0.129359553356895995E+01    0.534375557746976204E+00   -0.698636738521110079E+01
   -0.621592293542151708E+01   -0.663925871173351556E+00    0.254946101937960634E+01   -0.698494070529191902E+01
